Archivos,,,,,,,,,,,,
ID,Código,Nombre,Medida,Importe,Descuento,Cuenta Contable 1,Cuenta Contable 2,Cuenta Contable 3,Tipo,IVA,Estado,Acción
3469,teen5,"Curso teen,",5 semanas,975 €,0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3470,teen6,"Curso teen,",6 semanas,"1.170,00 €",0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3471,teen7,"Curso teen,",7 semanas,"1.365,00 €",0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3472,teen8,"Curso teen,",8 semanas,"1.560,00 €",0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3473,teen9,"Curso teen,",9 semanas,"1.755,00 €",0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3474,dep,,,€,0 %,705000000000,700000000005,555000000007,Otro,16 %,Activo,
3475,da,Descuento alojamiento:,,€,0 %,705100000000,705100000000,555000000007,Otro,16 %,Activo,
3476,dex,Descuento antiguo alumno:,-10 %,€,0 %,705000000000,700000000005,555000000007,Otro,16 %,Activo,
3477,d10,Descuento por grupo:,-10 %,€,0 %,705000000000,700000000005,555000000007,Otro,16 %,Activo,
3478,d5,Descuento por grupo:,-5 %,€,0 %,705000000000,700000000005,555000000007,Otro,16 %,Activo,
3479,dg,Descuento por grupo:,-10 %,€,0 %,705000000000,700000000005,555000000007,Otro,16 %,Activo,
3480,d,Descuento:,,€,0 %,705000000000,700000000005,555000000007,Otro,16 %,Activo,
3481,des,Descuento:,,€,0 %,705000000000,700000000005,555000000007,Otro,16 %,Activo,
3482,el,,,€,0 %,,,,Docencia,16 %,Activo,
3483,elg,,,€,0 %,705000000055,705000000055,700000005555,Docencia,16 %,Activo,
3484,em0,Extensivo Mini:,oferta especial,€,0 %,705000000000,705000000000,700000000700,Docencia,16 %,Activo,
3485,em12,Extensivo Mini:,12 semanas,540 €,0 %,705000000000,705000000000,700000000700,Docencia,16 %,Activo,
3486,em4,Extensivo Mini:,4 semanas,180 €,0 %,705000000000,705000000000,700000000700,Docencia,16 %,Activo,
3487,em8,Extensivo Mini:,8 semanas,360 €,0 %,705000000000,705000000000,700000000700,Docencia,16 %,Activo,
3488,fp1,,1 semana,365 €,0 %,705000000000,700000000016,704000000000,Otro,16 %,Activo,
3489,fp2,,2 semanas,375 €,0 %,705000000000,700000000016,704000000000,Otro,16 %,Activo,
3490,che,Gastos cheque:,,€,0 %,705600000000,705600000000,555000000007,Otro,16 %,Activo,
3491,can,,,€,0 %,705600000000,705600000000,555000000007,Otro,16 %,Activo,
3492,mod,,,15 €,0 %,705600000000,705600000000,555000000007,Otro,16 %,Activo,
3493,duib0,,oferta especial,€,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3494,duib1,,1 semana,225 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3495,duib10,,10 semanas,"2.250,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3496,duib11,,11 semanas,"2.475,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3497,duib12,,12 semanas,"2.700,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3498,duib13,,13 semanas,"2.925,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3499,duib14,,14 semanas,"3.150,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3500,duib15,,15 semanas,"3.375,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3501,duib16,,16 semanas,"3.600,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3502,duib17,,17 semanas,"3.825,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3503,duib18,,18 semanas,"4.050,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3504,duib19,,19 semanas,"4.275,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3505,duib2,,2 semanas,450 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3506,duib20,,20 semanas,"4.500,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3507,duib21,,21 semanas,"4.725,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3508,duib22,,22 semanas,"4.950,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3509,duib23,,23 semanas,"5.175,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3510,duib24,,24 semanas,"5.400,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3511,duib25,,25 semanas,"5.625,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3512,duib26,,26 semanas,"5.850,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3513,duib27,,27 semanas,"6.075,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3514,duib28,,28 semanas,"6.300,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3515,duib29,,29 semanas,"6.525,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3516,duib3,,3 semanas,675 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3517,duib30,,30 semanas,"6.750,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3518,duib31,,31 semanas,"6.975,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3519,duib32,,32 semanas,"7.200,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3520,duib33,,33 semanas,"7.425,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3521,duib34,,34 semanas,"7.650,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3522,duib35,,35 semanas,"7.875,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3523,duib36,,36 semanas,"8.100,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3524,duib37,,37 semanas,"8.325,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3525,duib38,,38 semanas,"8.550,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3526,duib39,,39 semanas,"8.775,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3527,duib4,,4 semanas,900 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3528,duib40,,40 semanas,"9.000,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3529,duib41,,41 semanas,"9.225,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3530,duib42,,42 semanas,"9.450,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3531,duib43,,43 semanas,"9.675,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3532,duib44,,44 semanas,"9.900,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3533,duib45,,45 semanas,"10.125,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3534,duib46,,46 semanas,"10.350,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3535,duib47,,47 semanas,"10.575,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3536,duib48,,48 semanas,"10.800,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3537,duib49,,49 semanas,"11.025,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3538,duib5,,5 semanas,"1.125,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3539,duib50,,50 semanas,"11.250,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3540,duib51,,51 semanas,"11.475,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3541,duib52,,52 semanas,"11.700,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3542,duib53,,53 semanas,"11.925,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3543,duib6,,6 semanas,"1.350,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3544,duib7,,7 semanas,"1.575,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3545,duib8,,8 semanas,"1.800,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3546,duib9,,9 semanas,"2.025,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3547,duibe,,1,50 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3548,duibe2,,2,100 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3549,duibe3,,3,150 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3550,duibe4,,4,200 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3551,dui0,"Hab. doble, uso Individual,",oferta especial,€,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3552,dui1,"Hab. doble, uso Individual,",1 semana,190 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3553,dui10,"Hab. doble, uso Individual,",10 semanas,"1.900,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3554,dui11,"Hab. doble, uso Individual,",11 semanas,"2.090,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3555,dui12,"Hab. doble, uso Individual,",12 semanas,"2.280,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3556,dui13,"Hab. doble, uso Individual,",13 semanas,"2.470,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3557,dui14,"Hab. doble, uso Individual,",14 semanas,"2.660,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3558,dui15,"Hab. doble, uso Individual,",15 semanas,"2.850,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3559,dui16,"Hab. doble, uso Individual,",16 semanas,"3.040,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3560,dui17,"Hab. doble, uso Individual,",17 semanas,"3.230,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3561,dui18,"Hab. doble, uso Individual,",18 semanas,"3.420,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3562,dui19,"Hab. doble, uso Individual,",19 semanas,"3.610,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3563,dui2,"Hab. doble, uso Individual,",2 semanas,380 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3564,dui20,"Hab. doble, uso Individual,",20 semanas,"3.800,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3565,dui21,"Hab. doble, uso Individual,",21 semanas,"3.990,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3566,dui22,"Hab. doble, uso Individual,",22 semanas,"4.180,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3567,dui23,"Hab. doble, uso Individual,",23 semanas,"4.370,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3568,dui24,"Hab. doble, uso Individual,",24 semanas,"4.560,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3569,dui25,"Hab. doble, uso Individual,",25 semanas,"4.750,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3570,dui26,"Hab. doble, uso Individual,",26 semanas,"4.940,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3571,dui27,"Hab. doble, uso Individual,",27 semanas,"5.130,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3572,dui28,"Hab. doble, uso Individual,",28 semanas,"5.320,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3573,dui29,"Hab. doble, uso Individual,",29 semanas,"5.510,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3574,dui3,"Hab. doble, uso Individual,",3 semanas,570 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3575,dui30,"Hab. doble, uso Individual,",30 semanas,"5.700,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3576,dui31,"Hab. doble, uso Individual,",31 semanas,"5.890,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3577,dui32,"Hab. doble, uso Individual,",32 semanas,"6.080,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3578,dui33,"Hab. doble, uso Individual,",33 semanas,"6.270,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3579,dui34,"Hab. doble, uso Individual,",34 semanas,"6.460,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3580,dui35,"Hab. doble, uso Individual,",35 semanas,"6.650,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3581,dui36,"Hab. doble, uso Individual,",36 semanas,"6.840,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3582,dui37,"Hab. doble, uso Individual,",37 semanas,"7.030,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3583,dui38,"Hab. doble, uso Individual,",38 semanas,"7.220,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3584,dui39,"Hab. doble, uso Individual,",39 semanas,"7.410,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3585,dui4,"Hab. doble, uso Individual,",4 semanas,760 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3586,dui40,"Hab. doble, uso Individual,",40 semanas,"7.600,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3587,dui41,"Hab. doble, uso Individual,",41 semanas,"7.790,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3588,dui42,"Hab. doble, uso Individual,",42 semanas,"7.980,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3589,dui43,"Hab. doble, uso Individual,",43 semanas,"8.170,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3590,dui44,"Hab. doble, uso Individual,",44 semanas,"8.360,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3591,dui45,"Hab. doble, uso Individual,",45 semanas,"8.550,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3592,dui46,"Hab. doble, uso Individual,",46 semanas,"8.740,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3593,dui47,"Hab. doble, uso Individual,",47 semanas,"8.930,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3594,dui48,"Hab. doble, uso Individual,",48 semanas,"9.120,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3595,dui49,"Hab. doble, uso Individual,",49 semanas,"9.310,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3596,dui5,"Hab. doble, uso Individual,",5 semanas,950 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3597,dui50,"Hab. doble, uso Individual,",50 semanas,"9.500,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3598,dui51,"Hab. doble, uso Individual,",51 semanas,"9.690,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3599,dui52,"Hab. doble, uso Individual,",52 semanas,"9.880,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3600,dui53,"Hab. doble, uso Individual,",53 semanas,"10.070,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3601,dui6,"Hab. doble, uso Individual,",6 semanas,"1.140,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3602,dui7,"Hab. doble, uso Individual,",7 semanas,"1.330,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3603,dui8,"Hab. doble, uso Individual,",8 semanas,"1.520,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3604,dui9,"Hab. doble, uso Individual,",9 semanas,"1.710,00 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3605,duie,"Hab. doble, uso Individual,",1,40 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3606,duie2,"Hab. doble, uso Individual,",2,80 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3607,duie3,"Hab. doble, uso Individual,",3,120 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3608,duie4,"Hab. doble, uso Individual,",4,160 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3609,duie5,"Hab. doble, uso Individual,",5,200 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3610,hd0,,oferta especial,€,0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3611,hd1,,1 semana,125 €,0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3612,hd10,,10 semanas,"1.170,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3613,hd11,,11 semanas,"1.280,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3614,hd12,,12 semanas,"1.390,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3615,hd13,,13 semanas,"1.500,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3616,hd14,,14 semanas,"1.610,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3617,hd15,,15 semanas,"1.720,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3618,hd16,,16 semanas,"1.830,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3619,hd17,,17 semanas,"1.940,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3620,hd18,,18 semanas,"2.050,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3621,hd19,,19 semanas,"2.160,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3622,hd2,,2 semanas,250 €,0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3623,hd20,,20 semanas,"2.270,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3624,hd21,,21 semanas,"2.380,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3625,hd22,,22 semanas,"2.490,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3626,hd23,,23 semanas,"2.600,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3627,hd24,,24 semanas,"2.710,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3628,hd25,,25 semanas,"2.820,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3629,hd26,,26 semanas,"2.930,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3630,hd27,,27 semanas,"3.040,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3631,hd28,,28 semanas,"3.150,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3632,hd29,,29 semanas,"3.260,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3633,hd3,,3 semanas,370 €,0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3634,hd30,,30 semanas,"3.370,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3635,hd31,,31 semanas,"3.480,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3636,hd32,,32 semanas,"3.590,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3637,hd33,,33 semanas,"3.700,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3638,hd34,,34 semanas,"3.810,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3639,hd35,,35 semanas,"3.920,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3640,hd36,,36 semanas,"4.030,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3641,hd37,,37 semanas,"4.140,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3642,hd38,,38 semanas,"4.250,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3643,hd39,,39 semanas,"4.360,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3644,hd4,,4 semanas,490 €,0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3645,hd40,,40 semanas,"4.470,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3646,hd41,,41 semanas,"4.580,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3647,hd42,,42 semanas,"4.690,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3648,hd43,,43 semanas,"4.800,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3649,hd44,,44 semanas,"4.910,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3650,hd45,,45 semanas,"5.020,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3651,hd46,,46 semanas,"5.130,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3652,hd47,,47 semanas,"5.240,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3653,hd48,,48 semanas,"5.350,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3654,hd49,,49 semanas,"5.460,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3655,hd5,,5 semanas,610 €,0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3656,hd50,,50 semanas,"5.570,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3657,hd51,,51 semanas,"5.680,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3658,hd52,,52 semanas,"5.790,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3659,hd53,,53 semanas,"5.900,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3660,hd6,,6 semanas,730 €,0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3661,hd7,,7 semanas,840 €,0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3662,hd8,,8 semanas,950 €,0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3663,hd9,,9 semanas,"1.060,00 €",0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3664,hde,,1,25 €,0 %,705100000000,752000000002,752000000002,Alojamiento,16 %,Activo,
3665,hde2,,2,50 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3666,hde3,,3,75 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3667,hde4,,4,100 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3668,hde5,,5,125 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3669,hi0,,oferta especial,€,0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3670,hi1,,1 semana,160 €,0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3671,hi10,,10 semanas,"1.495,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3672,hi11,,11 semanas,"1.640,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3673,hi12,,12 semanas,"1.785,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3674,hi13,,13 semanas,"1.930,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3675,hi14,,14 semanas,"2.075,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3676,hi15,,15 semanas,"2.220,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3677,hi16,,16 semanas,"2.365,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3678,hi17,,17 semanas,"2.510,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3679,hi18,,18 semanas,"2.655,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3680,hi19,,19 semanas,"2.800,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3681,hi2,,2 semanas,315 €,0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3682,hi20,,20 semanas,"2.945,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3683,hi21,,21 semanas,"3.090,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3684,hi22,,22 semanas,"3.235,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3685,hi23,,23 semanas,"3.380,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3686,hi24,,24 semanas,"3.525,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3687,hi25,,25 semanas,"3.670,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3688,hi26,,26 semanas,"3.815,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3689,hi27,,27 semanas,"3.960,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3690,hi28,,28 semanas,"4.105,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3691,hi29,,29 semanas,"4.250,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3692,hi3,,3 semanas,465 €,0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3693,hi30,,30 semanas,"4.395,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3694,hi31,,31 semanas,"4.540,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3695,hi32,,32 semanas,"4.685,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3696,hi33,,33 semanas,"4.830,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3697,hi34,,34 semanas,"4.975,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3698,hi35,,35 semanas,"5.120,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3699,hi36,,36 semanas,"5.265,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3700,hi37,,37 semanas,"5.410,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
